datetime,open,high,low,close,volume,ticker
2022-12-15 09:30:00,324.8999938964844,334.8399963378906,312.1400146484375,314.05999755859375,3469100,ENPH
2022-12-16 09:30:00,309.95001220703125,313.0,299.010009765625,303.3900146484375,4635800,ENPH
2022-12-19 09:30:00,308.1099853515625,312.9100036621094,301.0,305.010009765625,2349200,ENPH
2022-12-20 09:30:00,302.5199890136719,310.0899963378906,293.20001220703125,302.07000732421875,2257400,ENPH
2022-12-21 09:30:00,302.45001220703125,317.8299865722656,290.05999755859375,317.1000061035156,3877300,ENPH
2022-12-22 09:30:00,312.6199951171875,316.0,291.8699951171875,298.8699951171875,3084000,ENPH
2022-12-23 09:30:00,302.57000732421875,303.0,288.2699890136719,293.95001220703125,2338800,ENPH
2022-12-27 09:30:00,292.4200134277344,293.0299987792969,273.7699890136719,274.5400085449219,3282600,ENPH
2022-12-28 09:30:00,272.1600036621094,273.0899963378906,262.5199890136719,267.3800048828125,2891900,ENPH
2022-12-29 09:30:00,271.9200134277344,274.44000244140625,264.1400146484375,265.489990234375,3300700,ENPH
2022-12-30 09:30:00,260.95001220703125,265.7200012207031,258.4700012207031,264.9599914550781,2350100,ENPH
2023-01-03 09:30:00,269.1700134277344,271.7200012207031,250.50999450683594,253.30999755859375,3091400,ENPH
2023-01-04 09:30:00,252.4499969482422,256.2200012207031,246.75999450683594,251.63999938964844,3604500,ENPH
2023-01-05 09:30:00,248.5500030517578,251.85000610351562,239.41000366210938,240.3699951171875,4099300,ENPH
2023-01-06 09:30:00,240.82000732421875,241.74000549316406,230.10000610351562,233.64999389648438,5401500,ENPH
2023-01-09 09:30:00,236.36000061035156,243.1699981689453,227.13999938964844,227.94000244140625,4658000,ENPH
2023-01-10 09:30:00,227.36000061035156,233.4499969482422,224.4499969482422,229.8300018310547,3655800,ENPH
2023-01-11 09:30:00,229.22000122070312,242.0,229.00999450683594,238.82000732421875,5298600,ENPH
2023-01-12 09:30:00,240.86000061035156,243.22000122070312,230.5500030517578,241.72000122070312,3699800,ENPH
2023-01-13 09:30:00,238.4199981689453,251.64999389648438,238.4199981689453,245.8300018310547,3965500,ENPH
2023-01-17 09:30:00,249.0800018310547,260.9800109863281,245.1699981689453,251.05999755859375,4428000,ENPH
2023-01-18 09:30:00,255.0,260.0,245.39999389648438,250.30999755859375,3632200,ENPH
2023-01-19 09:30:00,245.89999389648438,249.25,222.91000366210938,222.97000122070312,6219700,ENPH
2023-01-20 09:30:00,224.75,227.89999389648438,219.8300018310547,222.5399932861328,6102200,ENPH
2023-01-23 09:30:00,223.5800018310547,234.3300018310547,217.97000122070312,228.44000244140625,4818300,ENPH
2023-01-24 09:30:00,222.5,223.9499969482422,215.27999877929688,219.47000122070312,5967600,ENPH
2023-01-25 09:30:00,207.1699981689453,211.7100067138672,201.67999267578125,210.32000732421875,6627900,ENPH
2023-01-26 09:30:00,213.89999389648438,214.49000549316406,203.61000061035156,208.02000427246094,3510100,ENPH
2023-01-27 09:30:00,206.64999389648438,213.58999633789062,204.6699981689453,210.08999633789062,3731400,ENPH
2023-01-30 09:30:00,208.42999267578125,217.99000549316406,206.25,212.22000122070312,4017900,ENPH
2023-01-31 09:30:00,212.1699981689453,221.5800018310547,212.14999389648438,221.3800048828125,4161900,ENPH
