datetime,open,high,low,close,volume,ticker
2023-10-03 10:00:00,360.45001220703125,360.510009765625,358.92999267578125,359.1600036621094,869043,QQQ
2023-10-03 10:01:00,359.1700134277344,359.6300048828125,359.07000732421875,359.45989990234375,426164,QQQ
2023-10-03 10:02:00,359.45001220703125,359.4800109863281,358.4200134277344,358.510009765625,427035,QQQ
2023-10-03 10:03:00,358.5400085449219,358.80999755859375,358.2699890136719,358.3800048828125,554439,QQQ
2023-10-03 10:04:00,358.3800048828125,358.44000244140625,358.0899963378906,358.1499938964844,448708,QQQ
2023-10-03 10:05:00,358.1400146484375,358.3299865722656,357.8900146484375,358.1000061035156,462293,QQQ
2023-10-03 10:06:00,358.1099853515625,358.2698974609375,357.80999755859375,357.885009765625,276508,QQQ
2023-10-03 10:07:00,357.8800048828125,357.9200134277344,357.6700134277344,357.7099914550781,285758,QQQ
2023-10-03 10:08:00,357.7200012207031,358.0,357.44500732421875,357.55999755859375,311462,QQQ
2023-10-03 10:09:00,357.54998779296875,357.67999267578125,357.3900146484375,357.45001220703125,359236,QQQ
2023-10-03 10:10:00,357.45001220703125,357.67999267578125,357.32000732421875,357.56988525390625,309656,QQQ
2023-10-03 10:11:00,357.57000732421875,358.0474853515625,357.54998779296875,358.0199890136719,283374,QQQ
2023-10-03 10:12:00,358.0299987792969,358.3900146484375,357.760009765625,357.94000244140625,409640,QQQ
2023-10-03 10:13:00,357.9100036621094,358.010009765625,357.6700134277344,357.7401123046875,134262,QQQ
2023-10-03 10:14:00,357.7550048828125,357.80670166015625,357.239013671875,357.239013671875,202963,QQQ
2023-10-03 10:15:00,357.239990234375,357.2699890136719,356.4100036621094,356.6549987792969,727542,QQQ
2023-10-03 10:16:00,356.6600036621094,356.7099914550781,356.4700012207031,356.510009765625,530341,QQQ
2023-10-03 10:17:00,356.5050048828125,356.69989013671875,356.1499938964844,356.3500061035156,312490,QQQ
2023-10-03 10:18:00,356.3699951171875,356.7200012207031,356.32000732421875,356.6300048828125,214061,QQQ
